"id","school_list_id","school_id","status"
67124,7638,4,"Interested"
67125,7638,5,"Applied"
67126,7638,2,"Interested"
67127,7638,9,"Applied"
67128,7638,6,"Interested"
67129,9991,7,"Interested"
67130,9991,9,"Interested"
67131,9991,6,"Enrolled"
67132,9991,5,"Rejected"
67133,9991,10,"Interested"
67134,9991,3,"Interested"
67135,9991,4,"Interested"
67136,9678,7,"Rejected"
67137,9678,10,"Applied"
67138,9678,8,"Accepted"
67139,5851,3,"Interested"
67140,5851,4,"Applying"
67141,5851,9,"Applied"
67142,5851,6,"Accepted"
67143,5851,5,"Interested"
67144,5851,1,"Accepted"
67145,5851,10,"Interested"
67146,5851,2,"Interested"
67147,5851,8,"Accepted"
67148,7048,2,"Applying"
67149,7048,8,"Applying"
67150,7048,4,"Interested"
67151,7048,1,"Accepted"
67152,7048,6,"Interested"
67153,7048,9,"Interested"
67154,7048,10,"Interested"
67155,7048,3,"Interested"
67156,7048,7,"Applied"
67157,6277,6,"Accepted"
67158,6277,5,"Interested"
67159,6277,6,"Interested"
67160,6277,9,"Rejected"
67161,6277,6,"Enrolled"
67162,6277,8,"Interested"
67163,6277,6,"Interested"
67164,3119,1,"Applied"
67165,3119,8,"Enrolled"
67166,3119,6,"Interested"
67167,3119,5,"Interested"
67168,3119,4,"Interested"
67169,3119,3,"Interested"
67170,3119,9,"Applying"
67171,3119,7,"Enrolled"
67172,3321,6,"Accepted"
67173,3321,3,"Interested"
67174,3321,8,"Interested"
67175,3321,2,"Interested"
67176,3321,4,"Interested"
67177,3321,7,"Interested"
67178,4864,1,"Rejected"
67179,4864,5,"Enrolled"
67180,4864,7,"Applied"
67181,4864,9,"Enrolled"
67182,4864,3,"Applied"
67183,4864,8,"Interested"
67184,6414,6,"Rejected"
67185,6414,2,"Accepted"
67186,6414,4,"Interested"
67187,6414,7,"Interested"
67188,6414,5,"Interested"
67189,5134,1,"Accepted"
67190,5134,8,"Interested"
67191,5134,5,"Rejected"
67192,5134,4,"Rejected"
67193,5134,7,"Interested"
67194,5134,3,"Interested"
67195,5134,9,"Interested"
67196,5134,6,"Interested"
67197,5134,2,"Interested"
67198,1098,10,"Applying"
67199,1098,8,"Interested"
67200,1098,1,"Interested"
67201,1098,7,"Applying"
67202,1098,4,"Interested"
67203,1098,2,"Interested"
67204,1098,3,"Applied"
67205,1098,5,"Interested"
67206,1098,9,"Accepted"
67207,1098,6,"Interested"
67208,39,4,"Applying"
67209,39,6,"Applied"
67210,39,7,"Interested"
67211,39,10,"Interested"
67212,39,9,"Interested"
67213,39,3,"Interested"
67214,39,1,"Applying"
67215,385,6,"Applied"
67216,385,4,"Interested"
67217,385,8,"Interested"
67218,385,7,"Interested"
67219,385,5,"Accepted"
67220,385,2,"Applying"
67221,385,10,"Applied"
67222,385,1,"Interested"
67223,385,3,"Interested"
67224,385,9,"Accepted"
67225,9065,8,"Interested"
67226,9065,1,"Accepted"
67227,9065,9,"Applying"
67228,9065,7,"Interested"
67229,9065,10,"Interested"
67230,9065,4,"Applied"
67231,4157,2,"Interested"
67232,4157,7,"Interested"
67233,4157,1,"Applied"
67234,4157,10,"Interested"
67235,4157,6,"Applying"
67236,4157,3,"Interested"
67237,478,1,"Interested"
67238,478,4,"Interested"
67239,478,8,"Interested"
67240,478,10,"Applying"
67241,478,3,"Rejected"
67242,478,5,"Interested"
67243,478,7,"Applied"
67244,478,9,"Applying"
67245,8011,4,"Enrolled"
67246,8011,6,"Interested"
67247,8011,10,"Applying"
67248,8011,1,"Interested"
67249,8011,2,"Interested"
67250,8011,5,"Interested"
67251,8108,9,"Interested"
67252,8108,2,"Interested"
67253,8108,1,"Interested"
67254,8108,5,"Interested"
67255,7770,10,"Applied"
67256,7770,1,"Interested"
67257,7770,3,"Applied"
67258,7770,8,"Interested"
67259,7770,7,"Rejected"
67260,7770,6,"Interested"
67261,7770,2,"Interested"
67262,7770,5,"Interested"
67263,7530,7,"Interested"
67264,7530,10,"Enrolled"
67265,7530,2,"Accepted"
67266,7530,9,"Rejected"
67267,7530,1,"Enrolled"
67268,7530,4,"Applied"
67269,7530,8,"Interested"
67270,7530,6,"Interested"
67271,136,4,"Applying"
67272,136,1,"Interested"
67273,136,5,"Applied"
67274,136,10,"Interested"
67275,136,7,"Interested"
67276,136,2,"Enrolled"
67277,136,3,"Interested"
67278,136,8,"Interested"
67279,136,9,"Interested"
67280,136,6,"Applying"
67281,2562,6,"Applied"
67282,2562,3,"Enrolled"
67283,2562,2,"Interested"
67284,2562,1,"Interested"
67285,2562,9,"Applying"
67286,2562,7,"Interested"
67287,2562,5,"Accepted"
67288,2562,4,"Interested"
67289,2562,8,"Rejected"
67290,2562,10,"Applied"
67291,8969,4,"Interested"
67292,8969,10,"Enrolled"
67293,8969,10,"Enrolled"
67294,8969,2,"Interested"
67295,8969,7,"Applying"
67296,8969,1,"Interested"
67297,8969,5,"Interested"
67298,2017,8,"Applying"
67299,2017,6,"Interested"
67300,2017,4,"Accepted"
67301,2017,1,"Enrolled"
67302,2017,2,"Accepted"
67303,2017,8,"Interested"
67304,2017,10,"Interested"
67305,2017,3,"Interested"
67306,8214,3,"Interested"
67307,8214,4,"Accepted"
67308,8214,1,"Applied"
67309,8214,7,"Interested"
67310,8214,5,"Enrolled"
67311,8214,2,"Applied"
67312,2468,9,"Interested"
67313,2468,8,"Applying"
67314,2468,8,"Accepted"
67315,2468,3,"Interested"
67316,2468,9,"Interested"
67317,2468,9,"Interested"
67318,2468,6,"Applied"
67319,6940,7,"Interested"
67320,6940,6,"Rejected"
67321,6940,2,"Accepted"
67322,6940,1,"Interested"
67323,6940,4,"Interested"
67324,5975,9,"Interested"
67325,5975,5,"Interested"
67326,5975,7,"Rejected"
67327,5975,2,"Interested"
67328,5975,6,"Interested"
67329,5975,1,"Rejected"
67330,963,6,"Enrolled"
67331,963,8,"Rejected"
67332,963,7,"Interested"
67333,963,4,"Accepted"
67334,963,10,"Rejected"
67335,2046,6,"Enrolled"
67336,2046,5,"Applying"
67337,2046,7,"Interested"
67338,2046,2,"Interested"
67339,2046,4,"Interested"
67340,2046,1,"Interested"
67341,2046,8,"Interested"
67342,2046,9,"Interested"
67343,2494,10,"Applied"
67344,2494,1,"Interested"
67345,2494,9,"Interested"
67346,2494,4,"Interested"
67347,2494,6,"Accepted"
67348,2494,3,"Rejected"
67349,2494,5,"Interested"
67350,2494,7,"Interested"
67351,3788,7,"Interested"
67352,3788,5,"Interested"
67353,3788,1,"Applying"
67354,3788,4,"Interested"
67355,3788,3,"Interested"
67356,3788,2,"Rejected"
67357,3788,9,"Interested"
67358,7776,9,"Interested"
67359,7776,10,"Interested"
67360,7776,1,"Interested"
67361,7776,8,"Interested"
67362,7776,6,"Rejected"
67363,7776,5,"Interested"
67364,7776,3,"Interested"
67365,7776,7,"Applied"
67366,8097,2,"Interested"
67367,8097,9,"Interested"
67368,8097,5,"Rejected"
67369,8097,10,"Rejected"
67370,8097,6,"Accepted"
67371,8097,3,"Accepted"
67372,8097,1,"Interested"
67373,8097,8,"Rejected"
67374,8097,4,"Interested"
67375,8065,1,"Enrolled"
67376,8065,2,"Interested"
67377,8065,4,"Accepted"
67378,8065,8,"Interested"
67379,8065,6,"Interested"
67380,7801,8,"Interested"
67381,7801,5,"Accepted"
67382,7801,3,"Applied"
67383,7801,2,"Interested"
67384,7801,9,"Interested"
67385,7801,6,"Rejected"
67386,7801,1,"Interested"
67387,7801,7,"Applied"
67388,7801,10,"Interested"
67389,72,5,"Interested"
67390,72,10,"Applied"
67391,72,8,"Interested"
67392,72,3,"Interested"
67393,72,6,"Enrolled"
67394,2899,4,"Interested"
67395,2899,7,"Interested"
67396,2899,10,"Applying"
67397,2899,5,"Applying"
67398,2899,8,"Enrolled"
67399,2899,3,"Interested"
67400,9299,6,"Interested"
67401,9558,2,"Interested"
67402,9558,3,"Accepted"
67403,9558,8,"Interested"
67404,9558,10,"Interested"
67405,9558,4,"Interested"
67406,9558,9,"Interested"
67407,1047,9,"Interested"
67408,1047,3,"Interested"
67409,1047,1,"Interested"
67410,1047,6,"Interested"
67411,1047,4,"Interested"
67412,1047,8,"Interested"
67413,1047,2,"Interested"
67414,1047,5,"Rejected"
67415,2975,10,"Interested"
67416,2975,4,"Interested"
67417,2975,9,"Interested"
67418,2975,5,"Interested"
67419,2975,7,"Accepted"
67420,2975,2,"Enrolled"
67421,2975,8,"Rejected"
67422,2975,3,"Interested"
67423,2975,6,"Interested"
67424,9281,7,"Interested"
67425,9281,10,"Interested"
67426,9281,4,"Interested"
67427,9281,2,"Interested"
67428,9281,1,"Interested"
67429,9281,8,"Interested"
67430,4471,4,"Applying"
67431,4471,6,"Interested"
67432,4471,9,"Interested"
67433,4471,5,"Enrolled"
67434,4471,2,"Interested"
67435,4471,7,"Interested"
67436,4471,3,"Accepted"
67437,3691,2,"Enrolled"
67438,3691,7,"Applied"
67439,3691,1,"Applying"
67440,3691,10,"Interested"
67441,3691,9,"Interested"
67442,3691,8,"Applying"
67443,3691,3,"Applying"
67444,3691,6,"Rejected"
67445,3691,5,"Interested"
67446,4534,3,"Interested"
67447,4534,4,"Interested"
67448,4534,9,"Interested"
67449,4534,8,"Enrolled"
67450,4534,7,"Rejected"
67451,4534,1,"Applied"
67452,4534,5,"Interested"
67453,5001,4,"Interested"
67454,5001,5,"Accepted"
67455,5001,7,"Interested"
67456,5001,2,"Accepted"
67457,5001,1,"Enrolled"
67458,5001,8,"Rejected"
67459,7453,2,"Interested"
67460,7453,10,"Interested"
67461,7453,7,"Applying"
67462,7453,6,"Applied"
67463,7453,9,"Rejected"
67464,7453,4,"Applied"
67465,7453,1,"Accepted"
67466,1643,4,"Applying"
67467,1643,6,"Interested"
67468,1643,9,"Applying"
67469,1643,7,"Interested"
67470,1643,1,"Interested"
67471,1643,3,"Rejected"
67472,1643,2,"Rejected"
67473,3354,8,"Applied"
67474,3354,6,"Interested"
67475,3354,4,"Interested"
67476,3354,9,"Applied"
67477,8240,9,"Enrolled"
67478,8240,10,"Interested"
67479,8240,8,"Interested"
67480,8240,6,"Rejected"
67481,8240,4,"Applied"
67482,8240,7,"Rejected"
67483,8240,1,"Interested"
67484,8240,5,"Applying"
67485,8240,3,"Enrolled"
67486,6102,9,"Interested"
67487,6102,7,"Applying"
67488,6102,4,"Interested"
67489,6102,5,"Rejected"
67490,6102,2,"Interested"
67491,6102,3,"Interested"
67492,6102,6,"Interested"
67493,5388,1,"Interested"
67494,5388,2,"Interested"
67495,5388,5,"Interested"
67496,5388,4,"Interested"
67497,5388,6,"Applying"
67498,5388,10,"Interested"
67499,5388,9,"Applying"
67500,1161,8,"Rejected"
67501,1161,1,"Applied"
67502,1161,4,"Interested"
67503,1161,9,"Interested"
67504,1161,3,"Interested"
67505,1161,6,"Interested"
67506,1161,10,"Rejected"
67507,1161,5,"Applying"
67508,9455,9,"Interested"
67509,9455,6,"Rejected"
67510,9455,1,"Interested"
67511,9455,4,"Applied"
67512,9455,8,"Interested"
67513,9455,10,"Interested"
67514,9455,7,"Applied"
67515,3129,2,"Interested"
67516,3129,1,"Interested"
67517,3129,3,"Accepted"
67518,3129,5,"Accepted"
67519,3129,9,"Interested"
67520,3129,1,"Accepted"
67521,3129,6,"Rejected"
67522,3129,4,"Interested"
67523,3224,9,"Enrolled"
67524,3224,7,"Rejected"
67525,3224,4,"Rejected"
67526,3224,10,"Interested"
67527,3224,5,"Applied"
67528,3224,1,"Applying"
67529,3224,2,"Enrolled"
67530,3224,6,"Interested"
67531,3224,3,"Interested"
67532,6100,6,"Applying"
67533,6100,7,"Interested"
67534,6100,4,"Applying"
67535,6100,10,"Interested"
67536,2299,2,"Interested"
67537,2299,7,"Interested"
67538,2299,1,"Interested"
67539,2299,5,"Interested"
67540,2299,3,"Applying"
67541,2299,4,"Interested"
67542,2299,9,"Interested"
67543,2299,6,"Rejected"
67544,302,4,"Interested"
67545,302,3,"Interested"
67546,302,10,"Interested"
67547,302,5,"Interested"
67548,302,1,"Applying"
67549,302,6,"Interested"
67550,721,4,"Accepted"
67551,721,10,"Accepted"
67552,721,2,"Interested"
67553,721,3,"Applied"
67554,721,9,"Interested"
67555,721,8,"Enrolled"
67556,721,1,"Interested"
67557,721,7,"Interested"
67558,6789,2,"Interested"
67559,6789,1,"Interested"
67560,6789,10,"Applying"
67561,6789,4,"Interested"
67562,6789,5,"Applying"
67563,6789,7,"Interested"
67564,6789,6,"Interested"
67565,6789,3,"Interested"
67566,6789,8,"Enrolled"
67567,320,4,"Applying"
67568,320,1,"Accepted"
67569,320,3,"Interested"
67570,320,7,"Interested"
67571,320,9,"Rejected"
67572,320,8,"Interested"
67573,320,6,"Interested"
67574,285,9,"Interested"
67575,285,3,"Interested"
67576,285,7,"Accepted"
67577,285,6,"Interested"
67578,373,4,"Interested"
67579,373,1,"Accepted"
67580,373,10,"Interested"
67581,373,6,"Rejected"
67582,373,5,"Applying"
67583,373,3,"Rejected"
67584,373,9,"Interested"
67585,373,2,"Applying"
67586,373,8,"Interested"
67587,373,7,"Rejected"
67588,9922,6,"Accepted"
67589,9922,8,"Accepted"
67590,9922,3,"Interested"
67591,9922,7,"Accepted"
67592,9922,10,"Interested"
67593,9922,9,"Interested"
67594,9922,5,"Interested"
67595,163,1,"Accepted"
67596,163,10,"Enrolled"
67597,163,3,"Applied"
67598,163,7,"Interested"
67599,163,5,"Interested"
67600,163,6,"Interested"
67601,972,7,"Applied"
67602,972,1,"Interested"
67603,972,4,"Interested"
67604,972,5,"Interested"
67605,972,2,"Interested"
67606,972,8,"Applying"
67607,972,6,"Enrolled"
67608,4832,6,"Interested"
67609,4832,3,"Applied"
67610,4832,9,"Interested"
67611,4832,10,"Applying"
67612,4832,7,"Interested"
67613,4832,5,"Interested"
67614,4832,4,"Interested"
67615,4832,2,"Interested"
67616,4832,8,"Interested"
67617,696,1,"Rejected"
67618,696,6,"Enrolled"
67619,696,3,"Interested"
67620,696,9,"Interested"
67621,696,4,"Interested"
67622,696,7,"Applied"
67623,8304,6,"Rejected"
67624,8304,7,"Interested"
67625,8304,10,"Interested"
67626,8304,9,"Applying"
67627,8304,4,"Interested"
67628,8304,5,"Applying"
67629,8304,8,"Interested"
67630,8304,2,"Applied"
67631,3998,5,"Interested"
67632,3998,10,"Interested"
67633,3998,6,"Interested"
67634,3998,4,"Interested"
67635,3998,1,"Interested"
67636,3998,9,"Interested"
67637,3998,3,"Applied"
67638,4727,5,"Accepted"
67639,4727,10,"Rejected"
67640,4727,9,"Interested"
67641,4727,8,"Applying"
67642,4727,2,"Interested"
67643,4727,4,"Applied"
67644,4727,7,"Applying"
67645,4727,3,"Applied"
67646,4727,1,"Accepted"
67647,9863,1,"Enrolled"
67648,9863,10,"Interested"
67649,9863,5,"Interested"
67650,9863,2,"Applying"
67651,9863,3,"Applied"
67652,9863,7,"Applying"
67653,9863,9,"Interested"
67654,9863,8,"Rejected"
67655,9863,6,"Interested"
67656,48,2,"Applied"
67657,48,9,"Interested"
67658,48,8,"Rejected"
67659,48,7,"Applied"
67660,48,4,"Applied"
67661,48,6,"Enrolled"
67662,48,1,"Accepted"
67663,48,3,"Interested"
67664,6613,2,"Interested"
67665,6613,9,"Interested"
67666,6613,8,"Applying"
67667,6613,5,"Applied"
67668,6613,7,"Interested"
67669,6613,10,"Applying"
67670,6613,1,"Applying"
67671,6613,4,"Rejected"
67672,7610,2,"Rejected"
67673,7610,10,"Interested"
67674,7610,1,"Applied"
67675,7610,3,"Interested"
67676,7610,8,"Interested"
67677,7610,5,"Accepted"
67678,7610,7,"Enrolled"
67679,2533,9,"Rejected"
67680,2533,7,"Applied"
67681,2533,10,"Interested"
67682,2533,1,"Interested"
67683,2533,6,"Applied"
67684,2533,2,"Applying"
67685,2533,4,"Interested"
67686,2533,3,"Interested"
67687,300,2,"Rejected"
67688,300,7,"Interested"
67689,300,7,"Interested"
67690,300,5,"Accepted"
67691,300,3,"Interested"
67692,300,2,"Rejected"
67693,8440,7,"Interested"
67694,8440,5,"Enrolled"
67695,8440,4,"Interested"
67696,8440,9,"Accepted"
67697,8440,1,"Interested"
67698,8440,10,"Interested"
67699,8440,3,"Accepted"
67700,8440,6,"Applying"
67701,8440,2,"Interested"
67702,6747,4,"Interested"
67703,6747,6,"Interested"
67704,6747,9,"Interested"
67705,6747,3,"Interested"
67706,6747,7,"Enrolled"
67707,900,4,"Applying"
67708,900,7,"Rejected"
67709,900,5,"Interested"
67710,900,2,"Applied"
67711,900,1,"Rejected"
67712,900,10,"Interested"
67713,7606,10,"Interested"
67714,7606,1,"Interested"
67715,7606,9,"Interested"
67716,7606,4,"Interested"
67717,3820,3,"Interested"
67718,3820,2,"Accepted"
67719,3820,4,"Accepted"
67720,3820,9,"Interested"
67721,3820,5,"Interested"
67722,856,7,"Rejected"
67723,856,4,"Interested"
67724,856,8,"Interested"
67725,856,5,"Interested"
67726,856,6,"Interested"
67727,856,6,"Interested"
67728,856,6,"Applied"
67729,856,3,"Applied"
67730,7814,7,"Interested"
67731,7814,10,"Enrolled"
67732,7814,4,"Accepted"
67733,7814,2,"Interested"
67734,7814,5,"Interested"
67735,7814,9,"Enrolled"
67736,7814,3,"Interested"
67737,7814,1,"Interested"
67738,7814,6,"Applying"
67739,8204,4,"Enrolled"
67740,8204,3,"Interested"
67741,8204,9,"Applying"
67742,8204,5,"Accepted"
67743,8204,7,"Interested"
67744,8204,1,"Rejected"
67745,8204,10,"Interested"
67746,8204,2,"Accepted"
67747,8204,8,"Rejected"
67748,8204,6,"Interested"
67749,2525,2,"Interested"
67750,2525,9,"Interested"
67751,2525,8,"Accepted"
67752,2525,3,"Applying"
67753,2525,1,"Interested"
67754,2525,6,"Interested"
67755,7042,8,"Interested"
67756,7042,4,"Accepted"
67757,7042,1,"Applied"
67758,7042,5,"Applied"
67759,7042,3,"Applied"
67760,7042,10,"Rejected"
67761,7042,2,"Interested"
67762,7042,9,"Interested"
67763,7042,6,"Rejected"
67764,3634,5,"Interested"
67765,3634,1,"Rejected"
67766,3634,4,"Enrolled"
67767,3634,8,"Interested"
67768,3634,6,"Interested"
67769,3634,9,"Interested"
67770,3634,3,"Rejected"
67771,509,10,"Interested"
67772,509,8,"Applied"
67773,509,5,"Accepted"
67774,509,6,"Interested"
67775,509,7,"Rejected"
67776,509,2,"Accepted"
67777,3560,9,"Interested"
67778,3560,3,"Interested"
67779,3560,2,"Interested"
67780,3560,10,"Interested"
67781,3560,1,"Accepted"
67782,3560,4,"Applying"
67783,868,10,"Accepted"
67784,868,2,"Interested"
67785,868,5,"Accepted"
67786,868,3,"Interested"
67787,868,6,"Interested"
67788,868,4,"Interested"
67789,868,1,"Applying"
67790,868,9,"Interested"
67791,868,7,"Rejected"
67792,599,3,"Interested"
67793,599,1,"Interested"
67794,599,4,"Interested"
67795,599,6,"Interested"
67796,599,2,"Interested"
67797,4275,4,"Applied"
67798,4275,7,"Rejected"
67799,4275,6,"Interested"
67800,4275,8,"Interested"
67801,4275,7,"Interested"
67802,5213,7,"Applying"
67803,5213,4,"Applied"
67804,9433,8,"Interested"
67805,9433,4,"Rejected"
67806,9433,6,"Applied"
67807,9433,10,"Interested"
67808,9433,1,"Accepted"
67809,9433,3,"Interested"
67810,9433,7,"Interested"
67811,9337,8,"Interested"
67812,9337,7,"Enrolled"
67813,9337,9,"Rejected"
67814,9337,5,"Interested"
67815,9337,2,"Rejected"
67816,9337,10,"Accepted"
67817,9337,4,"Applied"
67818,9337,6,"Interested"
67819,8517,2,"Interested"
67820,8517,10,"Accepted"
67821,8517,3,"Rejected"
67822,8517,6,"Interested"
67823,8517,1,"Accepted"
67824,8517,4,"Applied"
67825,8517,9,"Rejected"
67826,8517,7,"Enrolled"
67827,8517,5,"Applying"
67828,8517,8,"Interested"
67829,9139,4,"Interested"
67830,9139,1,"Interested"
67831,9139,2,"Interested"
67832,9139,5,"Interested"
67833,9139,8,"Interested"
67834,9139,9,"Interested"
67835,191,7,"Interested"
67836,191,6,"Interested"
67837,191,9,"Interested"
67838,191,4,"Interested"
67839,191,3,"Interested"
67840,3197,1,"Interested"
67841,3197,8,"Interested"
67842,3197,6,"Interested"
67843,3197,3,"Applied"
67844,3197,10,"Interested"
67845,3197,9,"Interested"
67846,2760,9,"Interested"
67847,2760,2,"Rejected"
67848,2760,5,"Rejected"
67849,2760,3,"Interested"
67850,2760,6,"Rejected"
67851,2760,1,"Interested"
67852,2760,7,"Interested"
67853,2760,8,"Interested"
67854,4058,1,"Applied"
67855,4058,2,"Interested"
67856,4058,3,"Applied"
67857,4058,8,"Applying"
67858,4058,5,"Interested"
67859,4058,4,"Interested"
67860,4058,10,"Rejected"
67861,3461,3,"Applied"
67862,3461,10,"Interested"
67863,3461,8,"Enrolled"
67864,3461,5,"Rejected"
67865,3461,4,"Accepted"
67866,3461,1,"Applying"
67867,3461,7,"Interested"
67868,3461,2,"Applied"
67869,8174,3,"Rejected"
67870,8174,6,"Interested"
67871,8174,5,"Rejected"
67872,8174,7,"Accepted"
67873,8174,9,"Rejected"
67874,8174,2,"Enrolled"
67875,8174,1,"Interested"
67876,7498,3,"Interested"
67877,7498,2,"Applied"
67878,7498,1,"Interested"
67879,7498,8,"Rejected"
67880,7498,7,"Interested"
67881,7498,4,"Interested"
67882,7498,9,"Accepted"
67883,7498,5,"Interested"
67884,294,8,"Interested"
67885,294,3,"Applying"
67886,294,6,"Interested"
67887,294,10,"Interested"
67888,294,2,"Rejected"
67889,294,1,"Interested"
67890,294,7,"Interested"
67891,2343,7,"Applying"
67892,2343,4,"Interested"
67893,2343,5,"Interested"
67894,2343,3,"Applying"
67895,2343,9,"Interested"
67896,7272,4,"Rejected"
67897,7272,1,"Interested"
67898,7272,1,"Interested"
67899,7272,9,"Rejected"
67900,7272,4,"Interested"
67901,7272,3,"Applying"
67902,7272,1,"Interested"
67903,8169,10,"Accepted"
67904,8169,3,"Interested"
67905,8169,9,"Interested"
67906,8169,5,"Interested"
67907,8169,4,"Interested"
67908,8169,7,"Interested"
67909,8169,1,"Applying"
67910,8169,6,"Interested"
67911,7660,3,"Enrolled"
67912,7660,4,"Applied"
67913,7660,7,"Applying"
67914,7660,2,"Interested"
67915,7660,8,"Accepted"
67916,7660,6,"Applied"
67917,7660,1,"Enrolled"
67918,7660,9,"Rejected"
67919,9178,6,"Applying"
67920,9178,3,"Interested"
67921,9178,8,"Interested"
67922,9178,9,"Interested"
67923,9178,4,"Interested"
67924,9178,10,"Rejected"
67925,4026,8,"Interested"
67926,4026,6,"Applied"
67927,4026,1,"Applying"
67928,4026,2,"Rejected"
67929,4026,6,"Accepted"
67930,4026,8,"Rejected"
67931,4026,7,"Interested"
67932,4026,6,"Interested"
67933,8274,6,"Interested"
67934,8274,8,"Interested"
67935,8274,4,"Interested"
67936,8274,9,"Applying"
67937,8274,5,"Interested"
67938,8274,10,"Interested"
67939,8274,3,"Interested"
67940,8274,2,"Accepted"
67941,9520,3,"Enrolled"
67942,9520,10,"Interested"
67943,9520,4,"Interested"
67944,7312,2,"Interested"
67945,7312,5,"Interested"
67946,7312,1,"Enrolled"
67947,7312,8,"Interested"
67948,7312,3,"Interested"
67949,5930,1,"Accepted"
67950,5930,9,"Applied"
67951,5930,2,"Interested"
67952,5930,8,"Accepted"
67953,1929,5,"Interested"
67954,1929,2,"Interested"
67955,1929,8,"Rejected"
67956,1929,4,"Interested"
67957,1929,6,"Interested"
67958,1929,9,"Accepted"
67959,1929,3,"Interested"
67960,7384,7,"Accepted"
67961,7384,6,"Interested"
67962,7384,9,"Applied"
67963,7384,4,"Interested"
67964,7384,5,"Accepted"
67965,7384,8,"Applied"
67966,7384,10,"Interested"
67967,7384,3,"Interested"
67968,4993,4,"Accepted"
67969,4993,10,"Applying"
67970,4993,3,"Applying"
67971,4993,6,"Interested"
67972,4993,7,"Applied"
67973,4993,9,"Interested"
67974,7352,4,"Interested"
67975,7352,3,"Applied"
67976,7352,6,"Applying"
67977,7352,9,"Applying"
67978,7352,10,"Applying"
67979,7352,7,"Applied"
67980,7352,2,"Interested"
67981,7352,8,"Applied"
67982,7352,5,"Interested"
67983,5841,7,"Interested"
67984,5841,10,"Applied"
67985,5841,5,"Applied"
67986,5841,6,"Interested"
67987,5841,4,"Interested"
67988,5841,1,"Interested"
67989,8940,8,"Applied"
67990,8940,2,"Interested"
67991,8940,6,"Interested"
67992,8940,5,"Accepted"
67993,8940,10,"Interested"
67994,8940,3,"Interested"
67995,8940,1,"Applying"
67996,3236,1,"Interested"
67997,3236,7,"Interested"
67998,3236,3,"Interested"
67999,3236,9,"Interested"
68000,3236,2,"Interested"
68001,3236,8,"Interested"
68002,3236,6,"Applied"
68003,4866,4,"Enrolled"
68004,4866,9,"Applying"
68005,4866,5,"Applied"
68006,9384,9,"Accepted"
68007,9384,4,"Rejected"
68008,9384,8,"Interested"
68009,9384,2,"Applied"
68010,9384,6,"Interested"
68011,7473,3,"Interested"
68012,7473,9,"Enrolled"
68013,7473,8,"Interested"
68014,1317,3,"Interested"
68015,1317,8,"Interested"
68016,1317,4,"Interested"
68017,1317,7,"Interested"
68018,1317,2,"Interested"
68019,1317,3,"Applied"
68020,1317,9,"Interested"
68021,453,9,"Enrolled"
68022,453,4,"Interested"
68023,453,8,"Applying"
68024,453,2,"Interested"
68025,453,6,"Interested"
68026,453,1,"Interested"
68027,453,3,"Interested"
68028,453,10,"Interested"
68029,9579,4,"Interested"
68030,9579,10,"Accepted"
68031,9579,1,"Interested"
68032,9579,6,"Interested"
68033,9579,7,"Enrolled"
68034,9579,5,"Interested"
68035,9579,3,"Enrolled"
68036,675,6,"Interested"
68037,675,7,"Interested"
68038,675,3,"Applying"
68039,675,10,"Enrolled"
68040,675,4,"Interested"
68041,675,8,"Interested"
68042,675,2,"Accepted"
68043,3806,7,"Applying"
68044,3806,1,"Interested"
68045,3806,2,"Rejected"
68046,3806,9,"Applied"
68047,3806,6,"Interested"
68048,3806,8,"Enrolled"
68049,3806,5,"Applied"
68050,3806,3,"Rejected"
68051,3806,10,"Interested"
68052,8172,3,"Applied"
68053,8172,10,"Applying"
68054,8172,2,"Applied"
68055,8172,9,"Accepted"
68056,8172,5,"Enrolled"
68057,8172,4,"Interested"
68058,8172,6,"Interested"
68059,8172,1,"Interested"
68060,8172,7,"Applied"
68061,8172,8,"Applying"
68062,7090,5,"Interested"
68063,7090,6,"Accepted"
68064,7090,3,"Interested"
68065,7090,9,"Applied"
68066,7090,7,"Interested"
68067,7090,8,"Interested"
68068,7090,1,"Interested"
68069,7090,10,"Enrolled"
68070,7090,2,"Accepted"
68071,9715,1,"Interested"
68072,9715,8,"Interested"
68073,9715,4,"Interested"
68074,9715,2,"Interested"
68075,9715,7,"Accepted"
68076,9715,3,"Interested"
68077,9715,5,"Applying"
68078,9715,9,"Rejected"
68079,5952,1,"Interested"
68080,5952,3,"Interested"
68081,5952,8,"Rejected"
68082,5952,7,"Interested"
68083,5952,5,"Accepted"
68084,5952,10,"Rejected"
68085,5952,6,"Interested"
68086,5952,2,"Interested"
68087,9247,5,"Interested"
68088,9247,9,"Interested"
68089,9247,7,"Interested"
68090,9247,10,"Interested"
68091,9247,8,"Applying"
68092,9247,3,"Applied"
68093,9247,1,"Enrolled"
68094,3764,3,"Rejected"
68095,3764,7,"Applied"
68096,3764,10,"Interested"
68097,3764,9,"Interested"
68098,3764,4,"Applying"
68099,3764,5,"Interested"
68100,3764,8,"Enrolled"
68101,3764,2,"Interested"
68102,3764,6,"Enrolled"
68103,3764,1,"Interested"
68104,4950,10,"Interested"
68105,4950,7,"Applied"
68106,4950,5,"Applied"
68107,4950,2,"Applied"
68108,4950,6,"Accepted"
68109,4950,3,"Interested"
68110,4950,4,"Interested"
68111,4950,8,"Applying"
68112,5980,8,"Interested"
